행정기관코드,행정기관코드/100,법정동코드,행정기관,총인구수,세대수,남자 인구수,여자 인구수
4772034000,47720340,3731034,경상북도 군위군 우보면,2215,1109,1075,1140
4772035000,47720350,3731035,경상북도 군위군 의흥면,2929,1381,1417,1512
4772036000,47720360,3731036,경상북도 군위군 산성면,1444,725,690,754
4772037000,47720370,3731037,경상북도 군위군 고로면,1569,767,800,769
4773000000,47730000,#N/A,경상북도 의성군 ,60152,26794,29650,30502
4773025000,47730250,3732011,경상북도 의성군 의성읍,14855,5845,7359,7496
4773031000,47730310,3732031,경상북도 의성군 단촌면,2395,1102,1199,1196
4773032000,47730320,3732032,경상북도 의성군 점곡면,2015,962,992,1023
4773033000,47730330,3732033,경상북도 의성군 옥산면,2225,974,1104,1121
4773034000,47730340,3732034,경상북도 의성군 사곡면,1846,888,903,943
4773035000,47730350,3732035,경상북도 의성군 춘산면,1755,767,879,876
4773036000,47730360,3732036,경상북도 의성군 가음면,1700,794,832,868
4773037000,47730370,3732037,경상북도 의성군 금성면,5159,2369,2562,2597
4773038000,47730380,3732038,경상북도 의성군 봉양면,4260,1904,2088,2172
4773039000,47730390,3732039,경상북도 의성군 비안면,2818,1360,1383,1435
4773040000,47730400,3732040,경상북도 의성군 구천면,2080,982,1017,1063
4773041000,47730410,3732041,경상북도 의성군 단밀면,2223,1009,1119,1104
4773042000,47730420,3732042,경상북도 의성군 단북면,2220,1023,1104,1116
4773043000,47730430,3732043,경상북도 의성군 안계면,5208,2280,2501,2707
4773044000,47730440,3732044,경상북도 의성군 다인면,4936,2270,2438,2498
4773045000,47730450,3732045,경상북도 의성군 신평면,930,478,455,475
4773046000,47730460,3732046,경상북도 의성군 안평면,2480,1200,1220,1260
4773047000,47730470,3732047,경상북도 의성군 안사면,1047,587,495,552
4775000000,47750000,#N/A,경상북도 청송군 ,27387,12527,13592,13795
4775025000,47750250,3733011,경상북도 청송군 청송읍,5718,2372,2842,2876
4775031000,47750310,3733031,경상북도 청송군 부동면,2033,978,992,1041
4775032000,47750320,3733032,경상북도 청송군 부남면,2560,1265,1280,1280
4775033000,47750330,3733033,경상북도 청송군 현동면,2099,968,1021,1078
4775034000,47750340,3733034,경상북도 청송군 현서면,2691,1293,1326,1365
4775035000,47750350,3733035,경상북도 청송군 안덕면,2845,1403,1392,1453
4775036000,47750360,3733036,경상북도 청송군 파천면,2034,958,1029,1005
4775037000,47750370,3733037,경상북도 청송군 진보면,7407,3290,3710,3697
4776000000,47760000,#N/A,경상북도 영양군 ,18758,8441,9265,9493
4776025000,47760250,3734011,경상북도 영양군 영양읍,8038,3280,3959,4079
4776031000,47760310,3734031,경상북도 영양군 입암면,2588,1229,1267,1321
4776032000,47760320,3734032,경상북도 영양군 청기면,1937,955,963,974
4776033000,47760330,3734033,경상북도 영양군 일월면,1951,909,931,1020
4776034000,47760340,3734034,경상북도 영양군 수비면,1878,915,942,936
4776035000,47760350,3734035,경상북도 영양군 석보면,2366,1153,1203,1163
4777000000,47770000,#N/A,경상북도 영덕군 ,42975,19753,20421,22554
4777025000,47770250,3735011,경상북도 영덕군 영덕읍,11603,4920,5525,6078
4777031000,47770310,3735031,경상북도 영덕군 강구면,8056,3582,3904,4152
4777032000,47770320,3735032,경상북도 영덕군 남정면,2999,1459,1412,1587
4777033000,47770330,3735033,경상북도 영덕군 달산면,1398,702,632,766
4777034000,47770340,3735034,경상북도 영덕군 지품면,2555,1291,1249,1306
4777035000,47770350,3735035,경상북도 영덕군 축산면,3368,1632,1615,1753
4777036000,47770360,3735036,경상북도 영덕군 영해면,7522,3403,3544,3978
4777037000,47770370,3735037,경상북도 영덕군 병곡면,3462,1723,1595,1867
4777038000,47770380,3735038,경상북도 영덕군 창수면,2012,1041,945,1067
4782000000,47820000,#N/A,경상북도 청도군 ,44830,19439,21795,23035
4782025000,47820250,3736011,경상북도 청도군 화양읍,7224,2840,3551,3673
4782025300,47820253,3736012,경상북도 청도군 청도읍,13578,5443,6584,6994
4782031000,47820310,3736031,경상북도 청도군 각남면,2373,1118,1119,1254
4782032000,47820320,3736032,경상북도 청도군 풍각면,4376,2039,2172,2204
4782033000,47820330,3736033,경상북도 청도군 각북면,2221,1081,1092,1129
4782034000,47820340,3736034,경상북도 청도군 이서면,4746,2078,2333,2413
4782035000,47820350,3736035,경상북도 청도군 운문면,2396,1167,1079,1317
4782036000,47820360,3736036,경상북도 청도군 금천면,3784,1752,1884,1900
4782037000,47820370,3736037,경상북도 청도군 매전면,4132,1921,1981,2151
4783000000,47830000,#N/A,경상북도 고령군 ,34863,14933,17768,17095
4783025000,47830250,3737011,경상북도 고령군 고령읍,10408,4367,5229,5179
4783031000,47830310,3737031,경상북도 고령군 덕곡면,1535,747,748,787
4783032000,47830320,3737032,경상북도 고령군 운수면,2231,1057,1122,1109
4783033000,47830330,3737033,경상북도 고령군 성산면,3029,1290,1554,1475
4783034000,47830340,3737034,경상북도 고령군 다산면,8988,3525,4717,4271
4783035000,47830350,3737035,경상북도 고령군 개진면,2299,1083,1195,1104
4783036000,47830360,3737036,경상북도 고령군 우곡면,2048,935,1043,1005
4783037000,47830370,3737037,경상북도 고령군 쌍림면,4325,1929,2160,2165
4784000000,47840000,#N/A,경상북도 성주군 ,45080,19255,23023,22057
4784025000,47840250,3738011,경상북도 성주군 성주읍,13366,5204,6710,6656
4784031000,47840310,3738031,경상북도 성주군 선남면,6622,2813,3485,3137
4784032000,47840320,3738032,경상북도 성주군 용암면,3785,1707,1981,1804
4784033000,47840330,3738033,경상북도 성주군 수륜면,3284,1564,1590,1694
4784034000,47840340,3738034,경상북도 성주군 가천면,2019,956,994,1025
4784035000,47840350,3738035,경상북도 성주군 금수면,1150,599,562,588
4784036000,47840360,3738036,경상북도 성주군 대가면,2545,1142,1292,1253
4784037000,47840370,3738037,경상북도 성주군 벽진면,3585,1529,1853,1732
4784038000,47840380,3738038,경상북도 성주군 초전면,5253,2163,2750,2503
4784039000,47840390,3738039,경상북도 성주군 월항면,3471,1578,1806,1665
4785000000,47850000,#N/A,경상북도 칠곡군 ,116266,46689,59886,56380
4785025000,47850250,3739011,경상북도 칠곡군 왜관읍,32130,12013,16139,15991
4785025300,47850253,3739012,경상북도 칠곡군 북삼읍,25007,8865,12801,12206
4785025600,47850256,3739013,경상북도 칠곡군 석적읍,26074,12146,13785,12289
4785031000,47850310,3739031,경상북도 칠곡군 지천면,5589,2534,2909,2680
4785032000,47850320,3739032,경상북도 칠곡군 동명면,6383,2774,3314,3069
4785033000,47850330,3739033,경상북도 칠곡군 가산면,4131,1827,2207,1924
4785036000,47850360,3739036,경상북도 칠곡군 약목면,14167,5346,7258,6909
4785037000,47850370,3739037,경상북도 칠곡군 기산면,2785,1184,1473,1312
4790000000,47900000,#N/A,경상북도 예천군 ,48231,21067,23882,24349
4790025000,47900250,3740011,경상북도 예천군 예천읍,17643,6990,8837,8806
4790031000,47900310,3740031,경상북도 예천군 용문면,2756,1350,1374,1382
4790032000,47900320,3740032,경상북도 예천군 상리면,1291,601,627,664
4790033000,47900330,3740033,경상북도 예천군 하리면,1611,714,805,806
4790034000,47900340,3740034,경상북도 예천군 감천면,3257,1506,1629,1628
4790035000,47900350,3740035,경상북도 예천군 보문면,1965,958,957,1008
4790036000,47900360,3740036,경상북도 예천군 호명면,3016,1381,1472,1544
4790037000,47900370,3740037,경상북도 예천군 유천면,3390,1494,1691,1699
4790038000,47900380,3740038,경상북도 예천군 용궁면,3312,1504,1638,1674
4790039000,47900390,3740039,경상북도 예천군 개포면,2054,963,1000,1054
4790040000,47900400,3740040,경상북도 예천군 지보면,3547,1688,1754,1793
4790041000,47900410,3740041,경상북도 예천군 풍양면,4389,1918,2098,2291
4792000000,47920000,#N/A,경상북도 봉화군 ,34688,15254,17378,17310
4792025000,47920250,3741011,경상북도 봉화군 봉화읍,10881,4345,5406,5475
4792031000,47920310,3741031,경상북도 봉화군 물야면,3410,1551,1687,1723
4792032000,47920320,3741032,경상북도 봉화군 봉성면,2507,1077,1232,1275
4792033000,47920330,3741033,경상북도 봉화군 법전면,2294,1079,1136,1158
4792034000,47920340,3741034,경상북도 봉화군 춘양면,5024,2243,2503,2521
4792035000,47920350,3741035,경상북도 봉화군 소천면,2434,1191,1234,1200
4792036000,47920360,3741037,경상북도 봉화군 재산면,1689,821,852,837
4792037000,47920370,3741038,경상북도 봉화군 명호면,2384,1084,1233,1151
4792038000,47920380,3741039,경상북도 봉화군 상운면,1967,919,987,980
4792039000,47920390,3741036,경상북도 봉화군 석포면,2098,944,1108,990
4793000000,47930000,#N/A,경상북도 울진군 ,53060,23055,26111,26949
4793025000,47930250,3742011,경상북도 울진군 울진읍,13328,5027,6605,6723
4793025300,47930253,3742012,경상북도 울진군 평해읍,3566,1653,1707,1859
4793031000,47930310,3742031,경상북도 울진군 북면,7430,3070,3825,3605
4793032000,47930320,3742032,경상북도 울진군 서면,1686,870,786,900
4793033000,47930330,3742033,경상북도 울진군 근남면,3132,1499,1492,1640
4793034000,47930340,3742034,경상북도 울진군 원남면,2646,1360,1263,1383
4793035000,47930350,3742035,경상북도 울진군 기성면,3131,1625,1453,1678
4793036000,47930360,3742036,경상북도 울진군 온정면,2261,1071,1088,1173
4793037000,47930370,3742037,경상북도 울진군 죽변면,7082,3100,3554,3528
4793038000,47930380,3742038,경상북도 울진군 후포면,8798,3780,4338,4460
4794000000,47940000,#N/A,경상북도 울릉군 ,10254,4620,5331,4923
4794025000,47940250,3743011,경상북도 울릉군 울릉읍,7324,3262,3788,3536
4794031000,47940310,3743031,경상북도 울릉군 서면,1581,725,837,744
4794032000,47940320,3743032,경상북도 울릉군 북면,1349,633,706,643
4800000000,48000000,#N/A,경상남도  ,3218292,1199856,1618395,1599897
4811000000,48110000,#N/A,경상남도 창원시 ,504455,174511,257653,246802
4811025000,48110250,3801011,경상남도 창원시 동읍,24226,8439,12275,11951
4811032000,48110320,3801031,경상남도 창원시 북면,12307,4642,6253,6054
4811033000,48110330,3801032,경상남도 창원시 대산면,8149,3259,4104,4045
4811052500,48110525,3801051,경상남도 창원시 의창동,38551,13476,19567,18984
4811054000,48110540,3801052,경상남도 창원시 팔룡동,43984,14516,22678,21306
4811054500,48110545,3801053,경상남도 창원시 명곡동,51275,17894,26091,25184
4811055700,48110557,3801054,경상남도 창원시 봉림동,35474,14834,18438,17036
4811057500,48110575,3801055,경상남도 창원시 반송동,51630,16323,26289,25341
4811060500,48110605,3801057,경상남도 창원시 용지동,38185,13800,19055,19130
4811061600,48110616,3801059,경상남도 창원시 사파동,58901,18855,29859,29042
4811061800,48110618,3801058,경상남도 창원시 상남동,34930,10720,17609,17321
4811062000,48110620,3801056,경상남도 창원시 중앙동,22016,9951,11529,10487
4811063000,48110630,3801060,경상남도 창원시 가음정동,47891,15630,24461,23430
4811065000,48110650,3801061,경상남도 창원시 성주동,26719,8464,14040,12679
4811067500,48110675,3801062,경상남도 창원시 웅남동,10217,3708,5405,4812
4816000000,48160000,#N/A,경상남도 마산시 ,411963,150613,207433,204530
4816025000,48160250,3802011,경상남도 마산시 내서읍,74610,23417,37421,37189
4816031000,48160310,3802031,경상남도 마산시 구산면,5560,2396,2830,2730
4816032000,48160320,3802032,경상남도 마산시 진동면,9120,3389,4706,4414
4816033000,48160330,3802033,경상남도 마산시 진북면,4553,1822,2360,2193
4816034000,48160340,3802034,경상남도 마산시 진전면,4629,2121,2300,2329
4816051000,48160510,3802051,경상남도 마산시 현동,2478,930,1306,1172
4816052000,48160520,3802052,경상남도 마산시 가포동,1923,791,981,942
4816053000,48160530,3802053,경상남도 마산시 월영동,35468,11727,17703,17765
4816054000,48160540,3802054,경상남도 마산시 문화동,14281,5527,7109,7172
4816055000,48160550,3802055,경상남도 마산시 반월동,9746,3388,4850,4896
4816056000,48160560,3802056,경상남도 마산시 중앙동,9236,3245,4510,4726
4816057000,48160570,3802057,경상남도 마산시 완월동,12674,4354,6303,6371
4816058000,48160580,3802058,경상남도 마산시 자산동,15123,5316,7525,7598
4816059000,48160590,3802059,경상남도 마산시 동서동,9506,3857,4708,4798
4816060000,48160600,3802060,경상남도 마산시 성호동,5279,2105,2673,2606
4816061000,48160610,3802061,경상남도 마산시 교방동,10062,3759,4979,5083
4816062000,48160620,3802062,경상남도 마산시 노산동,6569,2860,3304,3265
4816063000,48160630,3802063,경상남도 마산시 오동동,4950,2486,2435,2515
4816064000,48160640,3802064,경상남도 마산시 합포동,8789,3619,4432,4357
4816065000,48160650,3802065,경상남도 마산시 산호동,16040,6349,8003,8037
4816066000,48160660,3802066,경상남도 마산시 회원1동,13872,5432,6973,6899
4816067000,48160670,3802067,경상남도 마산시 회원2동,16049,5973,8068,7981
4816068000,48160680,3802068,경상남도 마산시 석전1동,9422,3451,4810,4612
4816069000,48160690,3802069,경상남도 마산시 석전2동,10293,3882,5193,5100
4816070000,48160700,3802070,경상남도 마산시 회성동,9257,3483,4804,4453
4816071000,48160710,3802071,경상남도 마산시 양덕1동,14184,5500,7140,7044
4816072000,48160720,3802072,경상남도 마산시 양덕2동,24521,8595,12457,12064
4816073000,48160730,3802073,경상남도 마산시 합성1동,11595,4583,5959,5636
4816074000,48160740,3802074,경상남도 마산시 합성2동,11237,4677,5636,5601
4816075000,48160750,3802075,경상남도 마산시 구암1동,13343,4853,6876,6467
4816076000,48160760,3802076,경상남도 마산시 구암2동,12495,4558,6345,6150
4816077000,48160770,3802077,경상남도 마산시 봉암동,5099,2168,2734,2365
4817000000,48170000,#N/A,경상남도 진주시 ,331811,122421,164609,167202
4817025000,48170250,3803011,경상남도 진주시 문산읍,7697,2954,3796,3901
4817031000,48170310,3803031,경상남도 진주시 내동면,1743,764,879,864
4817032000,48170320,3803032,경상남도 진주시 정촌면,3417,1363,1739,1678
4817033000,48170330,3803033,경상남도 진주시 금곡면,2806,1234,1353,1453
4817035000,48170350,3803034,경상남도 진주시 진성면,2549,1110,1242,1307
4817036000,48170360,3803035,경상남도 진주시 일반성면,3420,1387,1667,1753
4817037000,48170370,3803036,경상남도 진주시 이반성면,2007,996,980,1027
4817038000,48170380,3803037,경상남도 진주시 사봉면,1944,926,946,998
